Date,Open,High,Low,Close,Volume,Ticker
2024-08-10,197.0500030517578,200.8800048828125,195.11000061035156,200.0,58648300,TSLA
2024-08-11,197.0500030517578,200.8800048828125,195.11000061035156,200.0,58648300,TSLA
2024-08-12,199.02000427246094,199.25999450683594,194.6699981689453,197.49000549316406,64044900,TSLA
2024-08-13,198.47000122070312,208.49000549316406,197.05999755859375,207.8300018310547,76247400,TSLA
2024-08-14,207.38999938964844,208.44000244140625,198.75,201.3800048828125,70250000,TSLA
2024-08-06,600.6199951171875,622.4500122070312,600.6199951171875,609.5700073242188,4319100,NFLX
2024-08-07,616.0700073242188,632.0,610.6400146484375,611.47998046875,3187800,NFLX
2024-08-08,621.989990234375,632.2899780273438,616.02001953125,630.3499755859375,3283500,NFLX
2024-08-09,622.989990234375,636.6199951171875,622.989990234375,633.9400024414062,1980800,NFLX
2024-08-10,622.989990234375,636.6199951171875,622.989990234375,633.9400024414062,1980800,NFLX
2024-08-11,622.989990234375,636.6199951171875,622.989990234375,633.9400024414062,1980800,NFLX
2024-08-12,631.0,639.0,627.0700073242188,633.1400146484375,2331700,NFLX
2024-08-13,638.5599975585938,650.969970703125,635.5,648.02001953125,2639600,NFLX
2024-08-14,648.7000122070312,663.5700073242188,648.7000122070312,661.6799926757812,4014300,NFLX
2024-08-06,159.8368247795839,160.2635783509779,157.74271865446207,157.77249145507812,7607100,JNJ
2024-08-07,157.67323013068773,159.41004741028274,156.9983598282335,157.7030029296875,5993000,JNJ
2024-08-08,157.3755121576298,159.48945674038904,156.83957145383192,159.01307678222656,5094800,JNJ
2024-08-09,158.9138159237072,159.71771179461834,158.13969285217462,159.41004943847656,4579200,JNJ
2024-08-10,158.9138159237072,159.71771179461834,158.13969285217462,159.41004943847656,4579200,JNJ
2024-08-11,158.9138159237072,159.71771179461834,158.13969285217462,159.41004943847656,4579200,JNJ
2024-08-12,159.75741405660548,160.48191072567187,157.51444409042395,158.67562866210938,7605400,JNJ
2024-08-13,159.06269651628898,159.1619341338416,155.26154594119933,157.1968536376953,9711400,JNJ
2024-08-14,156.64108104444347,158.34812563345068,156.21431232526876,157.2861785888672,5141200,JNJ
2024-08-06,67.64717671478284,68.43493223398045,67.4876354340785,67.5474624633789,14815100,WMT
2024-08-07,67.67709622924092,67.81669769943166,66.62010388788448,66.7198257446289,18499200,WMT
2024-08-08,66.65001294668592,67.72694502277932,66.4804979738867,67.46768951416016,12489800,WMT
2024-08-09,67.65714458288579,68.02609564971763,67.1386259557118,67.7568588256836,13805600,WMT
2024-08-10,67.65714458288579,68.02609564971763,67.1386259557118,67.7568588256836,13805600,WMT
2024-08-11,67.65714458288579,68.02609564971763,67.1386259557118,67.7568588256836,13805600,WMT
2024-08-12,68.14575284777763,69.0232564834594,67.87652361900854,68.50473022460938,17385300,WMT
2024-08-13,68.23549829953453,68.41498698085796,66.9491640180015,67.93634796142578,26557900,WMT
2024-08-14,67.72694920335121,68.59447914170563,67.657148468613,68.46485137939453,22928600,WMT
2024-08-06,240.7120929109921,243.4677764201795,237.65689183330284,238.04627990722656,5673900,CRM
2024-08-07,242.22972102595904,246.14357478506653,239.28434805698654,239.6637420654297,4035500,CRM
2024-08-08,242.85873451903103,249.03901909356694,242.69898165757425,248.72950744628906,4474300,CRM
2024-08-09,248.31015701169966,252.55349509070794,248.06054888940503,252.1341552734375,2975300,CRM
2024-08-10,248.31015701169966,252.55349509070794,248.06054888940503,252.1341552734375,2975300,CRM
2024-08-11,248.31015701169966,252.55349509070794,248.06054888940503,252.1341552734375,2975300,CRM
2024-08-12,252.2040631552992,253.6917178745833,248.62967286995058,250.91607666015625,3679700,CRM
2024-08-13,252.6034295955534,255.37907080473065,252.6034295955534,254.200927734375,4031600,CRM
2024-08-14,254.9896821593617,257.3060376971273,253.4620816136493,254.9197998046875,4145200,CRM
2024-08-06,513.6900024414062,519.1599731445312,509.010009765625,514.2000122070312,2076300,ADBE
2024-08-07,520.9500122070312,531.010009765625,512.8599853515625,513.6199951171875,1663700,ADBE
2024-08-08,520.5900268554688,531.0700073242188,519.5599975585938,530.239990234375,2155100,ADBE
2024-08-09,528.02001953125,537.280029296875,528.02001953125,536.2999877929688,1272600,ADBE
2024-08-10,528.02001953125,537.280029296875,528.02001953125,536.2999877929688,1272600,ADBE
2024-08-11,528.02001953125,537.280029296875,528.02001953125,536.2999877929688,1272600,ADBE
2024-08-12,536.0399780273438,538.0800170898438,525.77001953125,530.9299926757812,1450300,ADBE
2024-08-13,530.9299926757812,537.719970703125,527.9000244140625,535.219970703125,3063900,ADBE
2024-08-14,536.6199951171875,542.9199829101562,533.2000122070312,539.7899780273438,1915600,ADBE
2024-08-06,157.60551578989737,162.7887363737796,155.69538887896545,157.9039764404297,9301000,QCOM
2024-08-07,162.73898969631767,163.47519060705994,154.70052949328934,155.3173370361328,9266900,QCOM
2024-08-08,159.91359723037476,164.7386529477431,157.05834236147763,164.10194396972656,9590900,QCOM
2024-08-09,163.22648833121897,165.03712342824636,161.14722193109375,163.63436889648438,4824600,QCOM
2024-08-10,163.22648833121897,165.03712342824636,161.14722193109375,163.63436889648438,4824600,QCOM
2024-08-11,163.22648833121897,165.03712342824636,161.14722193109375,163.63436889648438,4824600,QCOM
2024-08-12,159.7345133755473,162.54996536987397,156.6106576074132,162.0525360107422,8548000,QCOM
2024-08-13,163.45529132696646,168.68824274828972,162.4405311783782,168.5987091064453,11102100,QCOM
2024-08-14,169.762696661139,170.37950422904194,163.87313467693912,166.29063415527344,7208200,QCOM
2024-08-06,91.47675091227057,93.10388562624853,90.80208474528847,92.24071502685547,6068300,MS
2024-08-07,93.86784796085334,94.582201249941,91.28824474879558,91.38745880126953,7215700,MS
2024-08-08,92.75663083262693,94.29447513839797,92.05220122010412,93.88768768310547,6592300,MS
2024-08-09,93.55036248944747,94.37385354266776,93.28247620970238,93.97698974609375,3542600,MS
2024-08-10,93.55036248944747,94.37385354266776,93.28247620970238,93.97698974609375,3542600,MS
2024-08-11,93.55036248944747,94.37385354266776,93.28247620970238,93.97698974609375,3542600,MS
2024-08-12,94.15557330503452,94.47306281229648,92.80624100678446,94.09603881835938,4196300,MS
2024-08-13,95.01874152314754,96.04066818228061,94.2051742078854,95.95137023925781,5941500,MS
2024-08-14,96.99314363154187,99.80093851779348,96.74510470582565,98.65996551513672,10161700,MS
2024-08-06,786.7359403966714,803.8137596053234,782.6085380887989,790.7636108398438,3437600,LLY
2024-08-07,775.9289267493128,784.1837312547012,760.6955083244975,769.7877197265625,4407700,LLY
2024-08-08,872.3343555560144,875.1059156304331,822.7259372116059,842.7348022460938,9434900,LLY
2024-08-09,857.3800209934983,905.7222870924785,857.3800209934983,888.9635009765625,6587600,LLY
2024-08-10,857.3800209934983,905.7222870924785,857.3800209934983,888.9635009765625,6587600,LLY
2024-08-11,857.3800209934983,905.7222870924785,857.3800209934983,888.9635009765625,6587600,LLY
2024-08-12,901.4553346717246,901.9637298369178,880.3099293000357,881.6857299804688,4206100,LLY
2024-08-13,891.3562189242404,911.903416338235,887.6176432295887,905.2836303710938,3506800,LLY
2024-08-14,907.2277291741799,931.5334615555969,901.03662573201,928.8416748046875,3562900,LLY
2024-08-06,141.26537328472529,148.4218435566515,139.79022931229107,143.4481964111328,24751300,AVGO
2024-08-07,147.76399462252834,149.60793588344927,135.38471271596615,135.82327270507812,29749800,AVGO
2024-08-08,140.7371121551895,145.79049887500477,137.9462881321935,145.26223754882812,27583200,AVGO
2024-08-09,143.7272685608941,149.05973583076795,143.637567256461,147.77395629882812,18438700,AVGO
2024-08-10,143.7272685608941,149.05973583076795,143.637567256461,147.77395629882812,18438700,AVGO
2024-08-11,143.7272685608941,149.05973583076795,143.637567256461,147.77395629882812,18438700,AVGO
2024-08-12,147.59455892795594,150.63456331468407,145.89015803940774,148.13278198242188,17778500,AVGO
2024-08-13,151.0531834380402,155.86735128957898,149.3188821272554,155.6480712890625,22053600,AVGO
2024-08-14,157.50196991829344,159.72465508789503,154.21278521170362,157.1730499267578,20184200,AVGO
2024-08-06,194.20986722492842,201.36602617284618,192.81840029941776,199.11978149414062,10605800,JPM
2024-08-07,202.27047129675586,204.49683353467728,198.98063401976952,199.17941284179688,9204400,JPM
2024-08-08,201.23681131200536,203.66195235977403,200.56094512148448,202.81712341308594,7761200,JPM
2024-08-09,202.23072879131954,205.21245672533513,201.66419320424737,204.54653930664062,5540200,JPM
2024-08-10,202.23072879131954,205.21245672533513,201.66419320424737,204.54653930664062,5540200,JPM
2024-08-11,202.23072879131954,205.21245672533513,201.66419320424737,204.54653930664062,5540200,JPM
2024-08-12,205.15281958161643,205.87836911473076,202.41956904220464,204.9341583251953,6936000,JPM
2024-08-13,206.46478005897887,206.82258802299975,204.1489695093234,206.6735076904297,6387800,JPM
2024-08-14,206.47472984674812,209.47632510644675,205.85849574885236,208.95950317382812,6999800,JPM
2024-08-06,112.61060424120349,113.77164007269191,111.80378324012023,112.32527160644531,13647800,XOM
2024-08-07,113.59453209062389,115.23769824277277,113.40759079707155,113.82083892822266,13660700,XOM
2024-08-08,114.21440759481511,116.21178099538619,113.87003416485075,115.99531555175781,13851000,XOM
2024-08-09,115.99531764407176,117.39249416043091,115.4738367968939,116.93988800048828,12151900,XOM
2024-08-10,115.99531764407176,117.39249416043091,115.4738367968939,116.93988800048828,12151900,XOM
2024-08-11,115.99531764407176,117.39249416043091,115.4738367968939,116.93988800048828,12151900,XOM
2024-08-12,117.62864225595884,118.2386730546073,116.1232255106379,117.08747863769531,13228900,XOM
2024-08-13,116.37904553500934,116.60535236140461,115.61158261321455,115.9657974243164,11585100,XOM
2024-08-14,116.20194663364057,117.97302081876501,115.73949906825929,117.03828430175781,12194500,XOM
2024-08-06,255.50093481201665,259.4753840703934,254.77378241125638,257.25408935546875,21586800,V
2024-08-07,258.64861234982857,261.0093761936668,255.31165472132412,255.5208282470703,12908600,V
2024-08-08,257.1245719770406,259.43554272410336,256.9153984521328,258.81793212890625,8223700,V
2024-08-09,258.67821308138235,261.0237293597333,258.51851304180786,259.26708984375,7228100,V
2024-08-10,258.67821308138235,261.0237293597333,258.51851304180786,259.26708984375,7228100,V
2024-08-11,258.67821308138235,261.0237293597333,258.51851304180786,259.26708984375,7228100,V
2024-08-12,260.00567843687634,261.1035971824782,258.74805965012615,259.3968505859375,26769400,V
2024-08-13,259.6363830566406,261.1834295979639,258.77799915073336,259.6363830566406,12005700,V
2024-08-14,260.3749630779729,261.0037724511151,258.2490001343654,260.64447021484375,8552300,V
2024-08-06,566.2022767465253,575.4793778365058,560.5423540760911,566.3417358398438,3216500,UNH
2024-08-07,564.6079296600078,569.6301602843376,555.0618233538952,564.079833984375,4320700,UNH
2024-08-08,562.3758092365543,570.4272758078814,562.3758092365543,564.2391967773438,2860800,UNH
2024-08-09,562.5451894122824,563.9302924769466,555.6596324938744,556.78564453125,2976700,UNH
2024-08-10,562.5451894122824,563.9302924769466,555.6596324938744,556.78564453125,2976700,UNH
2024-08-11,562.5451894122824,563.9302924769466,555.6596324938744,556.78564453125,2976700,UNH
2024-08-12,560.3330651102269,566.9894542163969,559.0675331579113,563.2925415039062,2532400,UNH
2024-08-13,567.9759546953674,573.6956629168585,566.9894625496421,572.2109375,2369400,UNH
2024-08-14,573.2074254876635,579.066653840961,571.2444155193122,577.6217651367188,2344400,UNH
2024-08-06,130.247122450813,130.7460006841117,127.7926500687346,127.92236328125,8373900,ORCL
2024-08-07,128.63076739114334,130.00767624625422,125.46788108264681,125.61754608154297,8617700,ORCL
2024-08-08,127.7128318765742,129.5287560126061,127.36361862436729,128.67068481445312,6243200,ORCL
2024-08-09,128.11192529900723,132.07301972268547,128.05206234643666,131.7637176513672,5597300,ORCL
2024-08-10,128.11192529900723,132.07301972268547,128.05206234643666,131.7637176513672,5597300,ORCL
2024-08-11,128.11192529900723,132.07301972268547,128.05206234643666,131.7637176513672,5597300,ORCL
2024-08-12,131.95330077480534,132.41227547630513,130.91564068490848,132.28256225585938,5600800,ORCL
2024-08-13,132.67168678802054,134.2381566207059,132.5120420895966,133.9587860107422,4324000,ORCL
2024-08-14,133.73927864976508,135.66495667040445,133.70934717181453,135.29579162597656,4044600,ORCL
2024-08-06,442.6315009821167,454.8452731607115,441.5229589738172,447.7047424316406,2758900,MA
2024-08-07,449.93179256650916,456.3133226601493,448.44378071629865,449.2427062988281,2059800,MA
2024-08-08,451.6395056503191,455.66415339434053,450.4311208227647,454.9750671386719,1585400,MA
2024-08-09,454.97507358470125,458.1907993310293,452.85789336855805,456.1734924316406,1760200,MA
2024-08-10,454.97507358470125,458.1907993310293,452.85789336855805,456.1734924316406,1760200,MA
2024-08-11,454.97507358470125,458.1907993310293,452.85789336855805,456.1734924316406,1760200,MA
2024-08-12,457.162155154813,457.8512414006261,453.28733267774794,455.0849304199219,1760000,MA
2024-08-13,457.5316797357598,459.0296879814056,454.28599520352725,458.7500305175781,1816100,MA
2024-08-14,458.65021233019195,459.92851154942184,455.4644455184213,459.54901123046875,1654100,MA
2024-08-06,166.91859106399096,169.33439520608562,166.86889545782026,167.10748291015625,7454900,PG
2024-08-07,167.58469307753245,170.71627483823747,167.0279536099943,169.02621459960938,8385500,PG
2024-08-08,168.42970960840736,170.5572003394675,168.01216639983656,169.87123107910156,6386900,PG
2024-08-09,169.1256238836462,170.25895984376336,168.65836987495229,169.5431671142578,5377300,PG
2024-08-10,169.1256238836462,170.25895984376336,168.65836987495229,169.5431671142578,5377300,PG
2024-08-11,169.1256238836462,170.25895984376336,168.65836987495229,169.5431671142578,5377300,PG
2024-08-12,168.40983374277212,168.6583724674041,165.2285411014031,165.83497619628906,7208100,PG
2024-08-13,166.36187508489115,166.8191930073564,165.48702910000068,166.31216430664062,3770000,PG
2024-08-14,165.52678007827723,168.4794211527009,164.85076207167734,167.81333923339844,5476600,PG
2024-08-06,803.9916981106029,831.9845320867367,803.9916981106029,815.7960205078125,2476300,COST
2024-08-07,823.0164033371659,832.7235367341125,808.1861334537483,809.2247314453125,1702000,COST
2024-08-08,820.4099008152344,841.6416993583231,819.3613063160419,838.3161010742188,2345000,COST
2024-08-09,837.3873415427938,856.631790471537,836.518500876918,853.7955322265625,1710600,COST
2024-08-10,837.3873415427938,856.631790471537,836.518500876918,853.7955322265625,1710600,COST
2024-08-11,837.3873415427938,856.631790471537,836.518500876918,853.7955322265625,1710600,COST
2024-08-12,856.1124514276227,869.0952007639413,851.2689116338157,862.424072265625,1748200,COST
2024-08-13,863.7722672385726,866.8981187248546,855.0238816702026,863.6724243164062,1484100,COST
2024-08-14,863.7223535443724,865.5798707833557,857.3608111093872,861.5652465820312,1341500,COST
2024-08-06,346.64452480196684,356.49469974171643,345.18339827979065,351.77337646484375,2831100,HD
2024-08-07,353.0356985419491,354.11911434940043,340.21358454244404,340.3328552246094,3429100,HD
2024-08-08,340.17382034053986,346.63457856665855,339.27925988359095,346.23699951171875,3591100,HD
2024-08-09,345.7897451590552,349.40775410439625,343.3147570737296,346.53521728515625,2314800,HD
2024-08-10,345.7897451590552,349.40775410439625,343.3147570737296,346.53521728515625,2314800,HD
2024-08-11,345.7897451590552,349.40775410439625,343.3147570737296,346.53521728515625,2314800,HD
2024-08-12,348.6523372717911,349.3779410708307,340.0645140384361,343.7222900390625,3830200,HD
2024-08-13,339.80606618662074,351.2565373458848,337.32115912370244,347.9565734863281,6388600,HD
2024-08-14,347.43968882769485,357.5184863021437,347.2906004725511,353.5128173828125,4814800,HD
2024-08-06,183.9609585926878,186.33203880162614,181.6295851064373,184.23875427246094,4273200,ABBV
2024-08-07,186.41140006698893,188.08801385864624,184.50661263524304,186.0244903564453,6351000,ABBV
2024-08-08,185.4391601777817,189.19914310374824,185.4391601777817,188.89158630371094,5744600,ABBV
2024-08-09,189.26858031844904,189.49675394833247,186.60981937781315,188.42530822753906,3206500,ABBV
2024-08-10,189.26858031844904,189.49675394833247,186.60981937781315,188.42530822753906,3206500,ABBV
2024-08-11,189.26858031844904,189.49675394833247,186.60981937781315,188.42530822753906,3206500,ABBV
2024-08-12,188.5741259004033,189.06024940981877,186.21297619453384,188.67332458496094,4808300,ABBV
2024-08-13,189.0503213638131,190.41939341420036,187.879676960888,189.7150115966797,3477300,ABBV
2024-08-14,189.4868376736814,191.81822628660822,188.96103771211136,191.4709930419922,4153400,ABBV
2024-08-06,36.41260701428444,37.068331818452194,36.30331891525845,36.68085479736328,40614100,BAC
2024-08-07,37.853212775599545,38.340040558755575,37.02859091799387,37.05839538574219,44952400,BAC
2024-08-08,37.57502450281646,38.17113654799551,37.41606103810285,37.96249771118164,36557800,BAC
2024-08-09,37.91282561040321,38.200948099428615,37.66444493848233,38.032047271728516,26411200,BAC
2024-08-10,37.91282561040321,38.200948099428615,37.66444493848233,38.032047271728516,26411200,BAC
2024-08-11,37.91282561040321,38.200948099428615,37.66444493848233,38.032047271728516,26411200,BAC
2024-08-12,38.250620475481,38.479130220925576,37.763792729107436,37.92275619506836,33040600,BAC
2024-08-13,38.12146308927736,38.230751187376065,37.873082426321446,38.210880279541016,21553500,BAC
2024-08-14,38.27049415091575,38.66790094957199,38.18107695797015,38.558616638183594,25658900,BAC
2024-08-06,67.68597225359534,68.3712689323227,67.3085548012346,67.58665466308594,12969100,KO
2024-08-07,67.58665394739188,68.70895710541195,67.36815070411713,67.99385833740234,13365300,KO
2024-08-08,67.53699112812353,68.39113603388081,67.388010955734,68.26202392578125,15240900,KO
2024-08-09,68.23222468445204,68.32161582260477,67.78529172602832,68.21236419677734,12080400,KO
2024-08-10,68.23222468445204,68.32161582260477,67.78529172602832,68.21236419677734,12080400,KO
2024-08-11,68.23222468445204,68.32161582260477,67.78529172602832,68.21236419677734,12080400,KO
2024-08-12,67.98392572231539,68.0733168589031,67.36815210837435,67.7058334350586,11012300,KO
2024-08-13,67.61644846648454,68.14283851031207,67.54692539611952,67.99385833740234,9877600,KO
2024-08-14,67.76542938312927,68.42093154270141,67.6661042151351,68.11304473876953,14328000,KO
2024-08-06,142.89077822938353,143.48412832609688,141.5359312409191,141.64471435546875,9692700,CVX
2024-08-07,142.97978176964833,144.1170474652727,140.70523528849577,140.83380126953125,8867900,CVX
2024-08-08,141.48649608176544,143.21712693007447,141.13047998937432,142.89077758789062,7531100,CVX
2024-08-09,142.6138729886088,144.49283752378136,141.60515824630102,143.38523864746094,7653100,CVX
2024-08-10,142.6138729886088,144.49283752378136,141.60515824630102,143.38523864746094,7653100,CVX
2024-08-11,142.6138729886088,144.49283752378136,141.60515824630102,143.38523864746094,7653100,CVX
2024-08-12,144.22581800716176,145.11586572995864,138.14389313927788,143.41490173339844,8442200,CVX
2024-08-13,142.48530227080667,142.95010144590702,141.46670367598733,142.5545196533203,7794800,CVX
2024-08-14,142.79187164678683,143.63246976954636,141.84249041508082,143.0687713623047,5874200,CVX
2024-08-06,135.14999389648438,136.44000244140625,129.10000610351562,130.17999267578125,64455600,AMD
2024-08-07,133.75,136.24000549316406,128.3699951171875,128.6699981689453,54676500,AMD
2024-08-08,131.97000122070312,136.47999572753906,128.94000244140625,136.32000732421875,49037500,AMD
2024-08-09,134.69000244140625,135.5,132.44000244140625,134.27000427246094,40583000,AMD
2024-08-10,134.69000244140625,135.5,132.44000244140625,134.27000427246094,40583000,AMD
2024-08-11,134.69000244140625,135.5,132.44000244140625,134.27000427246094,40583000,AMD
2024-08-12,134.44000244140625,137.99000549316406,133.22999572753906,136.77000427246094,39724300,AMD
2024-08-13,138.1199951171875,141.19000244140625,137.52000427246094,141.1300048828125,42218000,AMD
2024-08-14,143.0,143.25,137.63999938964844,140.75,35506400,AMD
2024-08-06,111.55365929605985,112.32847421780943,110.18282590032777,110.41130065917969,9761900,MRK
2024-08-07,110.9377791489095,111.80199988937801,109.98416018288728,111.74239349365234,9756500,MRK
2024-08-08,112.16953355821298,113.47083247141023,111.82186116869069,113.16288757324219,8278200,MRK
2024-08-09,113.02381709313399,113.95757227984903,112.11986889256717,113.78870391845703,5914100,MRK
2024-08-10,113.02381709313399,113.95757227984903,112.11986889256717,113.78870391845703,5914100,MRK
2024-08-11,113.02381709313399,113.95757227984903,112.11986889256717,113.78870391845703,5914100,MRK
2024-08-12,113.94763599055175,113.94763599055175,112.35827111242695,112.72581481933594,6536000,MRK
2024-08-13,112.81521835947602,114.10658164684185,112.09006657346816,113.62976837158203,9040300,MRK
2024-08-14,112.90461967529812,113.17282192161903,110.76890705204056,112.82514953613281,11029400,MRK
2024-08-06,186.34265979204278,192.02413938273804,185.91406401667962,189.2432098388672,4492100,TMUS
2024-08-07,189.243201010338,193.29997086218955,189.243201010338,189.9708251953125,4685900,TMUS
2024-08-08,189.82131829891912,193.21026660476423,189.38274529738717,192.98101806640625,5437100,TMUS
2024-08-09,193.04083006255766,193.7485302055367,191.48590040668086,193.56910705566406,2802200,TMUS
2024-08-10,193.04083006255766,193.7485302055367,191.48590040668086,193.56910705566406,2802200,TMUS
2024-08-11,193.04083006255766,193.7485302055367,191.48590040668086,193.56910705566406,2802200,TMUS
2024-08-12,193.56910216381036,194.60573204767627,192.6321534950455,194.31666564941406,2870800,TMUS
2024-08-13,195.06422768685596,195.29347622882477,193.25014821738546,194.6954345703125,3736900,TMUS
2024-08-14,194.3465651077137,196.38990832393878,193.84818945542554,195.85166931152344,3248100,TMUS
2024-08-06,56.988304138183594,56.988304138183594,56.988304138183594,56.988304138183594,0,CCZ
2024-08-07,56.988304138183594,56.988304138183594,56.988304138183594,56.988304138183594,0,CCZ
2024-08-08,56.988304138183594,56.988304138183594,56.988304138183594,56.988304138183594,0,CCZ
2024-08-09,56.988304138183594,56.988304138183594,56.988304138183594,56.988304138183594,0,CCZ
2024-08-10,56.988304138183594,56.988304138183594,56.988304138183594,56.988304138183594,0,CCZ
2024-08-11,56.988304138183594,56.988304138183594,56.988304138183594,56.988304138183594,0,CCZ
2024-08-12,56.988304138183594,56.988304138183594,56.988304138183594,56.988304138183594,100,CCZ
2024-08-13,56.988304138183594,56.988304138183594,56.988304138183594,56.988304138183594,0,CCZ
2024-08-14,56.988304138183594,56.988304138183594,56.988304138183594,56.988304138183594,0,CCZ
2024-08-06,171.97050087246245,174.87836638272324,171.0574552409422,171.1864776611328,7287100,PEP
